"filename","AB","AF","AU","BP","C1","CC","CH","CL","CR","CT","CY","DE","DI","DT","EM","EP","FN","FU","FX","GA","GE","ID","IS","J9","JI","LA","LT","MC","MI","NR","PA","PD","PG","PI","PN","PS","PT","PU","PY","RI","RID","OI","PM","RP","SC","SI","SN","SO","SU","TA","TC","TI","UT","VR","VL","WC","Z9","refID"
"./data/WOS2011/uruguay.txt","Shifts between alternative stable states have become a focus of research
in temperate shallow lakes. Here we show that sharp transitions between
a clear, macrophyte-dominated state and a turbid state without submerged
plants can also occur in tropical floodplain lakes, albeit driven by a
largely different set of mechanisms. We show how a shallow lake in the
Pantanal becomes covered by an exploding population of the submerged
macrophyte Egeria najas Planchon as the water level rises during the
annual high-water period. Water clarity increases spectacularly in this
period due to flushing with river water that has lost most of its
suspended matter during its slow flow over the flooded vegetated plains.
A few months later when the water level drops again, the submerged plant
beds die and decompose rapidly, triggering a phase of increasing
turbidity. During this period an increase in dissolved organic matter,
suspended matter, and phytoplankton biomass results in a sharp
deterioration in water clarity. The concomitant water level decrease
largely counteracts the effects on the underwater light climate, so that
the amount of light at the bottom may not differ in comparison with the
high-water period. Therefore, changes in light climate seem unlikely to
be the sole driver of the vegetation shifts, and other mechanisms may
prevent recovery of the submerged vegetation until the next high-water
episode. Also, contrary to what is found in temperate lakes, there is no
evidence for top-down control of phytoplankton biomass associated with
the macrophyte-dominated state in our tropical lake.
","Loverde-Oliveira, Simoni Maria
Moraes Huszar, Vera Lucia
Mazzeo, Nestor
Scheffer, Marten
","Loverde-Oliveira, SM
Huszar, VLM
Mazzeo, N
Scheffer, M
","807
","[Loverde-Oliveira, SM] Univ Fed Mato Grosso, Dept Ciencias Biol, BR-78000000 Rondonopolis, MT, Brazil.
[Huszar, VLM] Univ Fed Rio de Janeiro, Museo Nacl, BR-20940040 Rio De Janeiro, Brazil.
[Mazzeo, N] Univ Republica, Dept Ecol, Lab Ecol & Rehabil Ecosistemas Acuat, Montevideo, Uruguay.
[Scheffer, M] Univ Agr, Dept Aquat Ecol & Water Qual Management, Wageningen, Netherlands.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s10021-009-9258-0
","Article
","loverde@terra.com.br
","819
","NA
",NA,NA,NA,NA,NA,"5
",NA,NA,NA,NA,NA,NA,NA,NA,"AUG
",NA,NA,NA,NA,"J
",NA,"2009
",NA,NA,NA,NA,"Loverde-Oliveira, SM (reprint author), Univ Fed Mato Grosso, Dept Ciencias Biol, BR-78000000 Rondonopolis, MT, Brazil
",NA,NA,"1432-9840
","ECOSYSTEMS
",NA,NA,"7
","Hydrology-Driven Regime Shifts in a Shallow Tropical Lake
","WOS:000268492000008
","1.0
","12
",NA,"8
",20
"./data/WOS2011/uruguay.txt","This study characterizes the structure of a plant-pollinator network in
a temperate rain forest of Chilo, Island, southern Chile, where woody
species are strongly dependent on biotic pollinators, and analyzes its
robustness to the loss of participating species. Degree distribution,
nestedness, and expected species persistence were evaluated. In
addition, we assessed the roles of predefined subsets of plants
(classified by life forms) and pollinators (grouped by taxonomic orders)
in the network's structure and dynamics. For this, we simulated the
complete removal of each plant and pollinator subset and analyzed the
resultant connectivity patterns, as well as the expected long-term
species losses by running a stochastic model. Finally, we evaluated the
sensitivity of the network structure to the loss of single species in
order to identify potential targets for conservation. Our results show
that the plant-pollinator network of this Chilean temperate rain forest
exhibits a nested structure of interactions, with a degree distribution
best described by a power law model. Model simulations revealed the
importance of trees and hymenopterans as pivotal groups that maintain
the core structure of the pollination network and guarantee overall
species persistence. The hymenopterans Bombus dahlbomii and Diphaglossa
gayi, the shrubs Tepualia stipularis and Ugni molinae, the vines
Mitraria coccinea and Asteranthera ovata, and the entire set of tree
species exerted a disproportionately large influence on the preservation
of network structure and should be considered as focal species for
conservation programs given current threats from selective logging and
habitat loss.
","Ramos-Jiliberto, Rodrigo
Albornoz, Abraham A.
Valdovinos, Fernanda S.
Smith-Ramirez, Cecilia
Arim, Matias
Armesto, Juan J.
Marquet, Pablo A.
","Ramos-Jiliberto, R
Albornoz, AA
Valdovinos, FS
Smith-Ramirez, C
Arim, M
Armesto, JJ
Marquet, PA
","697
","[Ramos-Jiliberto, R; Valdovinos, FS] Univ Chile, Fac Ciencias, Dept Ciencias Ecol, Santiago 9206, Chile.
[Albornoz, AA] Univ Chile, Dept Silvicultura, Fac Ciencias Forestales, Santiago 9206, Chile.
[Smith-Ramirez, C; Arim, M; Armesto, JJ; Marquet, PA] Pontificia Univ Catolica Chile, Dept Ecol, Fac Ciencias Biol, Santiago, Chile.
[Smith-Ramirez, C; Arim, M; Armesto, JJ; Marquet, PA] Pontificia Univ Catolica Chile, CASEB, Santiago, Chile.
[Smith-Ramirez, C; Arim, M; Armesto, JJ; Marquet, PA] IEB, Santiago, Chile.
[Arim, M] Univ Republica, Secc Zool Vertebrados, Fac Ciencias, Montevideo, Uruguay.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s00442-009-1344-7
","Article
","roramos@uchile.cl
","706
","NA
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,NA,NA,"JUL
",NA,NA,NA,NA,"J
",NA,"2009
","B-7732-2009",NA,NA,NA,"Ramos-Jiliberto, R (reprint author), Fdn Univ Chile, Ctr Nacl Medio Ambiente, Av Larrain, Santiago 9975, Chile
",NA,NA,"0029-8549
","OECOLOGIA
",NA,NA,"4
","A network analysis of plant-pollinator interactions in temperate rain
forests of Chiloe Island, Chile
","WOS:000267165500008
","1.0
","160
",NA,"4
",21
"./data/WOS2011/uruguay.txt","The potential export of nutrients from Eucalyptus plantations harvested
for pulp production may be high. However, depending on the harvest
method, the nutrients from the residue can be recycled. The aims of this
study were (i) to quantify the content and distribution of nutrients in
different residue components at harvest for a Eucalyptus dunnii Maiden
plantation; and (ii) to quantify the decomposition rates of the harvest
residues, and the return of nutrients to the soil in the temperate
climate conditions of Uruguay. Six trees of a 9-year-old E dunnii
plantation with average diameter at breast-height (DBH) were harvested,
and the biomass produced and the N, P, K, Ca and Mg contents in
commercial and non-commercial logs, leaves, branches, bark and litter
were estimated. Decomposition of the remains of leaves, branches,
non-commercial logs, bark and litter was studied in the field for 2
years. Although commercial logs accounted for 61% of the biomass
produced, only 27% of the N, 35% of the P, 18% of the K, 16% of the Ca
and 41% of the Mg present in the forest were exported with the product.
When logs are exported without de-barking in the site, the nutrient
export would increase to 41%, 55%. 46%, 68% and 66% of the total
extraction of N, P, K, Ca and Mg, respectively. Residue decomposition
showed that the leaves lost the highest proportion of biomass (half life
0.86 years), and bark was most resistant to decomposition in the field
(half life 5.36 years). As regards the nutrients, K was lost most
rapidly and Ca showed the slowest loss, while N, P and Mg losses were
generally more gradual, and proportional to the decomposition rate. (C)
2009 Elsevier B.V. All rights reserved.
","Hernandez, Jorge
del Pino, Amabelia
Salvo, Lucia
Arrarte, Gimena
","Hernandez, J
del Pino, A
Salvo, L
Arrarte, G
","92
","[Hernandez, J; del Pino, A; Salvo, L; Arrarte, G] Univ Republica, Fac Agron, Dpto Suelos & Aguas, Montevideo 12900, Uruguay.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.foreco.2009.03.050
","Article
","jhernan@fagro.edu.uy
amabelia@fagro.edu.uy
lsalvo@fagro.edu.uy
garrarte@fagro.edu.uy
","99
","NA
",NA,NA,NA,NA,NA,"2
",NA,NA,NA,NA,NA,NA,NA,NA,"JUN 15
",NA,NA,NA,NA,"J
",NA,"2009
",NA,NA,NA,NA,"Hernandez, J (reprint author), Univ Republica, Fac Agron, Dpto Suelos & Aguas, Av Eugenio Garzon 780, Montevideo 12900, Uruguay
",NA,NA,"0378-1127
","FOREST ECOLOGY AND MANAGEMENT
",NA,NA,"1
","Nutrient export and harvest residue decomposition patterns of a
Eucalyptus dunnii Maiden plantation in temperate climate of Uruguay
","WOS:000267015100005
","1.0
","258
",NA,"1
",22
"./data/WOS2011/uruguay.txt","We explored the small-scale plant species mobility in a subhumid native
grassland subjected to grazing by cattle in south-western Uruguay. We
established four permanent plots of 40 x 40 cm, divided in 16 x 16
cells. In each cell, the presence of species was seasonally recorded for
2 years and annually recorded for 4 years. By nesting the cells, we
studied the mobility at different scales, from 6.25 cm(2) to 400 cm(2).
At each scale we measured species richness, cumulative richness and the
turnover rates of the dominant species. We found that the cumulative
species richness was an increasing power function, with higher
accumulation rates with smaller spatial scale. Although species richness
showed seasonal fluctuations, the mean species richness was constant
during the study period. We detected significant spatio-temporal
variability in mobility patterns among species. Certain species showed a
high capacity to colonize new sites, whereas other species rotate among
sites that they previously occupied. Grazed communities in Uruguayan
Campos are structured as a dense matrix of perennials grasses and forbs,
where vegetative propagation is the main form of growth of the species.
The small-scale dynamics and the high variability in the mobility
characteristics could be linked with the diversity of growth forms and
spatial strategies of the species in this community. We believe that a
high degree of small-scale spatial dynamics contribute to explain the
species coexistence and the apparent stability of communities at local
scales.
","Texeira, Marcos
Altesor, Alice
","Texeira, M
Altesor, A
","386
","[Texeira, M; Altesor, A] Univ Republica, Fac Ciencias, Secc Ecol Terrestre, Montevideo 11400, Uruguay.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1442-9993.2009.01940.x
","Article
","mtexeira@ifeva.edu.ar
","394
","NA
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,NA,NA,"JUN
",NA,NA,NA,NA,"J
",NA,"2009
",NA,NA,NA,NA,"Texeira, M (reprint author), Univ Buenos Aires, Fac Agron, CONICET, LART IFEVA, Ave San Martin 4453, RA-1417 Buenos Aires, DF, Argentina
",NA,NA,"1442-9985
","AUSTRAL ECOLOGY
",NA,NA,"0
","Small-scale spatial dynamics of vegetation in a grazed Uruguayan
grassland
","WOS:000268196000004
","1.0
","34
",NA,"1
",23
"./data/WOS2011/uruguay.txt","By wrapping prey and offering it as a nuptial gift, males can obtain
mating and/or parental benefits despite some costs. Males of the
Neotropical semiaquatic spider Paratrechalea ornata (Trechaleidae) offer
females a nuptial gift consisting of a prey item wrapped in silk. What
stimulus inhibits males from feeding and elicits gift construction? We
hypothesized that signals associated with female silk threads could
affect decision-making by males. We investigated three groups of males
carrying a captured prey under different experimental treatments. In the
treatment S, males were exposed to an arena with female silk; in SF,
males were exposed to both silk and a female confined in a cell, and in
the control group, males were exposed to a clean arena. Gift
construction was observed only in the S and SF groups, with a similar
occurrence rate. After touching females (SF group), males did not change
their pattern of gift construction. Gift construction occurrence
increased with male and female age. The results lead us to assume that
the existence of chemical cues associated with female silk elicits male
searching behaviour and gift construction, allowing males to decide
between eating or wrapping prey according to the possibility of a sexual
encounter. Anticipating gift construction, males are ready to mate,
diminishing the risks of predation, female desertion or male-male
scramble competition. The effect of age on behavioural variation and the
rate of construction is discussed.
","Albo, M. J.
Costa-Schmidt, L. E.
Costa, F. G.
","Albo, MJ
Costa-Schmidt, LE
Costa, FG
","284
","[Albo, MJ; Costa, FG] Inst Invest Biol Clemente Estable, Lab Etol Ecol & Evoluc, Montevideo 11600, Uruguay.
[Costa-Schmidt, LE] Univ Fed Rio Grande do Sul, Porto Alegre, RS, Brazil.
[Costa-Schmidt, LE] Biolaw Consultoria Ambiental Ltda, Porto Alegre, RS, Brazil.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1469-7998.2008.00539.x
","Article
","mjalbo@iibce.edu.uy
","290
","NA
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,NA,NA,"APR
",NA,NA,NA,NA,"J
",NA,"2009
",NA,NA,NA,NA,"Albo, MJ (reprint author), Inst Invest Biol Clemente Estable, Lab Etol Ecol & Evoluc, Av Italia 3318, Montevideo 11600, Uruguay
",NA,NA,"0952-8369
","JOURNAL OF ZOOLOGY
",NA,NA,"4
","To feed or to wrap? Female silk cues elicit male nuptial gift
construction in a semiaquatic trechaleid spider
","WOS:000264346200004
","1.0
","277
",NA,"4
",24
"./data/WOS2011/uruguay.txt","Understanding behavioural adaptations in sandy beach macrofauna has been
a major step in theoretical development of sandy beach ecology. In
particular, behavioural studies in supralittoral amphipods have been
useful in understanding macrofaunal responses and adaptations to
environmental changes in these dynamic ecosystems. The predictions of
the Habitat Safety Hypothesis (HSH) were tested for the first time on
Atlantorchestoidea brasiliensis through orientation experiments carried
out on 2 sandy beaches, one dissipative and the other reflective.
Orientation patterns of A. brasiliensis followed the trend predicted by
the HSH: even though sandhoppers oriented seawards on both beaches using
a sun compass, the orientation on the reflective beach was more precise
than on the dissipative one. Thus, stability conditions in the
supralittoral zone of the reflective beach favoured a higher precision
of the sun compass. The precision of seawards orientation on the
dissipative beach increased when landscape references were added to the
sun compass mechanism. The response to an unexpected object was also
experimentally tested by use of a visual pattern, and a higher
individual variability in the orientation of the reflective beach
population was found. Thus, orientation strategies in sandy beach
environments seem to respond to the stability of the supralittoral zone,
widening the general pattern predicted by the HSH for the supralittoral
fauna to the behavioural traits of the population.
","Fanini, Lucia
Defeo, Omar
Do Santos, Cecilia
Scapini, Felicita
","Fanini, L
Defeo, O
Do Santos, C
Scapini, F
","133
","[Fanini, L; Scapini, F] Univ Florence, Dipartimento Biol Evoluzionist Leo Pardi, I-50125 Florence, Italy.
[Defeo, O; Do Santos, C] Univ Republica, Fac Ciencias, Unidad Ciencias Mar, Montevideo 11400, Uruguay.
",NA,NA,NA,NA,NA,NA,NA,"10.3354/meps08219
","Article
","sandhopper@unifi.it
","141
","NA
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J
",NA,"2009
",NA,NA,NA,NA,"Fanini, L (reprint author), Univ Florence, Dipartimento Biol Evoluzionist Leo Pardi, I-50125 Florence, Italy
",NA,NA,"0171-8630
","MARINE ECOLOGY-PROGRESS SERIES
",NA,NA,"1
","Testing the Habitat Safety Hypothesis with behavioural field
experiments: amphipod orientation on sandy beaches with contrasting
morphodynamics
","WOS:000271828700012
","1.0
","392
",NA,"1
",25
"./data/WOS2011/uruguay.txt","In marine mammals, the transition period between lactation and
independent feeding provides an opportunity to evaluate the influence of
the first solid food on heavy metal concentrations in their tissues at
early stages of their life cycle. The aim of the present study was to
compare mercury, cadmium, zinc and copper levels in lactating and
recently weaned South American fur seal Arctocephalus australis pups
from Uruguay and northern Argentina, in order to evaluate the heavy
metal intake through solid food shortly after weaning. Heavy metal
concentrations in liver, muscle and kidney were determined by atomic
absorption spectroscopy. Mercury levels in suckling pups reached up to
0.60 and 0.40 mu g g(-1) wet weight in liver and kidney tissues,
respectively. This group presented lower levels of cadmium, with maximum
concentrations of 0.11 mu g g(-1) and 0.17 mu g g(-1) in liver and
kidney tissues, respectively. Weaned pups showed significantly higher
levels of both cadmium (liver=6.93 +/- 4.73 mu g g(-1); kidney=20.89 +/-
5.00 mu g g(-1)) and mercury (liver=3.91 +/- 16 mu g g(-1), kidney=0.57
+/- 0.15 mu g g(-1)). These significantly higher levels, and a clear
distributional pattern between organs, strongly suggest a rapid intake
of heavy metals during the first months after weaning. The presence of
mercury and cadmium in weaned pups also indicates relevant early
predation on fish and squid, representing a considerable contribution of
both metals, but mainly cadmium, for South American fur seal pups. This
sharp accumulation could be used as an indicator of the weaning process.
Furthermore, heavy metal levels of pups would constitute a relevant
baseline level in the early life of the South American fur seal.
","Gerpe, Marcela S.
Ponce de Leon, Alberto
Bastida, Ricardo
Moreno, Victor J.
Rodriguez, Diego H.
","Gerpe, MS
de Leon, AP
Bastida, R
Moreno, VJ
Rodriguez, DH
","239
","[Gerpe, MS; Bastida, R; Rodriguez, DH] Consejo Nacl Invest Cient & Tecn, RA-1033 Buenos Aires, DF, Argentina.
[Gerpe, MS; Moreno, VJ] Univ Nacl Mar del Plata, FCEyN, Dept Ciencias Marinas, Lab Ecotoxicol, RA-7600 Mar Del Plata, Argentina.
[Bastida, R; Rodriguez, DH] Univ Nacl Mar del Plata, FCEyN, Dept Ciencias Marinas, Lab Mamiferos Marinos, RA-7600 Mar Del Plata, Argentina.
[de Leon, AP] Direcc Nacl Recursos Acuat Uruguay, Montevideo 11200, Uruguay.
",NA,NA,NA,NA,NA,NA,NA,"10.3354/meps07799
","Article
","msgerpe@mdp.edu.ar
","245
","NA
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J
",NA,"2009
",NA,NA,NA,NA,"Gerpe, MS (reprint author), Consejo Nacl Invest Cient & Tecn, RA-1033 Buenos Aires, DF, Argentina
",NA,NA,"0171-8630
","MARINE ECOLOGY-PROGRESS SERIES
",NA,NA,"1
","Sharp accumulation of heavy metals after weaning in the South American
fur seal Arctocephalus australis
","WOS:000263609600021
","1.0
","375
",NA,"1
",26
"./data/WOS2011/uruguay.txt","This is the first report of North American bullfrogs, Lithobates
catesbeianus (=Rana catesbeiana), invasion in Uruguay. This Anura was
introduced for farming proposes in 1987, but at present most of the
farms are closed. At one of these closed farms, located at Rincon de
Pando, Canelones, we report the occurrence of a feral population of L.
catesbeianus. This invasion point is at an early stage and restricted to
one or two ponds. We also report the effects of L. catesbeianus invasion
in the community structure. This includes species composition and
species size structure. In this system bullfrog tadpoles constitute a
very important proportion of the present biomass. Bullfrog tadpoles
appear to be displacing native amphibians and having some type of
positive interaction with fishes. At the invaded system we found more
fish species and larger sizes of the shared fish species. We analyze the
involved risks of this invasion, the ecological impact by predation, the
competition and habitat modification, and the potential of bullfrog to
act as pathogens vector. We also recommend taking measures in order to
avoid the expansion of this population. There is also the need of
studies to search for new invasion points in Uruguay, especially where
bullfrog farms were located.
","Laufer, Gabriel
Canavero, Andres
Nunez, Diego
Maneyro, Raul
","Laufer, G
Canavero, A
Nunez, D
Maneyro, R
","1183
","[Laufer, G; Canavero, A; Nunez, D; Maneyro, R] Univ Republica, Fac Ciencias, Secc Zool Vertebrados, Montevideo 11400, Uruguay.
[Canavero, A] Univ Republica, Fac Ciencias, Secc Ecol, Montevideo 11400, Uruguay.
[Maneyro, R] Pontificia Univ Catolica Rio Grande do Sul, Museu Ciencias & Tecnol, Lab Herpetol, BR-90619900 Porto Alegre, RS, Brazil.
[Maneyro, R] Pontificia Univ Catolica Rio Grande do Sul, Fac Biociencias, BR-90619900 Porto Alegre, RS, Brazil.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s10530-007-9178-x
","Article
","laufer@netgate.com.uy
acanavero@fcien.edu.uy
rmaneyro@fcien.edu.uy
","1189
","NA
",NA,NA,NA,NA,NA,"7
",NA,NA,NA,NA,NA,NA,NA,NA,"OCT
",NA,NA,NA,NA,"J
",NA,"2008
",NA,NA,NA,NA,"Laufer, G (reprint author), Univ Republica, Fac Ciencias, Secc Zool Vertebrados, Igua 4225, Montevideo 11400, Uruguay
",NA,NA,"1387-3547
","BIOLOGICAL INVASIONS
",NA,NA,"4
","Bullfrog (Lithobates catesbeianus) invasion in Uruguay
","WOS:000258704400023
","1.0
","10
",NA,"6
",27
"./data/WOS2011/uruguay.txt","During recent years, predictive modelling techniques have been
increasingly used to identify regional patterns of species spatial
occurrence, to explore species-habitat relationships and to aid in
biodiversity conservation. In the case of birds, predictive modelling
has been mainly applied to the study of species with little variable
interannual patterns of spatial occurrence (e.g. year-round resident
species or migratory species in their breeding grounds showing
territorial behaviour). We used predictive models to analyse the factors
that determine broad-scale patterns of occurrence and abundance of
wintering Swainson's hawks (Buteo swainsoni). This species has been the
focus of field monitoring in its wintering ground in Argentina due to
massive pesticide poisoning of thousands of individuals during the
1990s, but its unpredictable pattern of spatial distribution and the
uncertainty about the current wintering area occupied by hawks led to
discontinuing such field monitoring. Data on the presence and abundance
of hawks were recorded in 30 x 30 km squares (n = 115) surveyed during
three austral summers (2001-03). Sixteen land-use/land-cover,
topography, and Normalized Difference Vegetation Index (NDVI) variables
were used as predictors to build generalized additive models (GAMs).
Both occurrence and abundance models showed a good predictive ability.
Land use, altitude, and NDVI during spring previous to the arrival of
hawks to wintering areas were good predictors of the distribution of
Swainson's hawks in the Argentine pampas, but only land use and NDVI
were entered into the model of abundance of the species in the region.
The predictive cartography developed from the models allowed us to
identify the current wintering area of Swainson's hawks in the Argentine
pampas. The highest occurrence probability and relative abundances for
the species were predicted for a broad area of south-eastern pampas that
has been overlooked so far and where neither field research nor
conservation efforts aiming to prevent massive mortalities has been
established.
","Sarasola, Jose Hernan
Bustamante, Javier
Negro, Juan Jose
Travaini, Alejandro
","Sarasola, JH
Bustamante, J
Negro, JJ
Travaini, A
","742
","[Sarasola, JH; Bustamante, J; Negro, JJ] CSIC, Dept Appl Biol, Estac Biol Donana, Seville 41013, Spain.
[Travaini, A] UNPA CONICET, Ctr Invest Puerto Deseado, RA-9050 Puerto Deseado, Santa Cruz, Argentina.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1472-4642.2008.00477.x
","Article
","sarasola@exactas.unlpam.edu.ar
","753
","NA
",NA,NA,NA,NA,NA,"5
",NA,NA,NA,NA,NA,NA,NA,NA,"SEP
",NA,NA,NA,NA,"J
",NA,"2008
","C-2735-2008",NA,NA,NA,"Sarasola, JH (reprint author), Univ Nacl La Pampa, CECARA, Fac Ciencias Exactas & Nat, Ave Uruguay 151, RA-6300 Santa Rosa, La Pampa, Argentina
",NA,NA,"1366-9516
","DIVERSITY AND DISTRIBUTIONS
",NA,NA,"1
","Where do Swainson's hawks winter? Satellite images used to identify
potential habitat
","WOS:000258376800003
","1.0
","14
",NA,"1
",28
"./data/WOS2011/uruguay.txt","The influence of seed dispersers on the evolution of fruit traits
remains controversial, largely because most studies have failed to
account for phylogeny and or have focused on conservative taxonomic
levels. Under the hypothesis that fruit traits have evolved in response
to different sets of selective pressures by disparate types of seed
dispersers (the dispersal syndromes hypothesis), we test for two
dispersal syndromes, defined as groups of fruit traits that appear
together more often than expected by chance. (1) Bird syndrome fruits
are brightly colored and small, because birds have acute color vision,
and commonly swallow fruits whole. (2) Mammal syndrome fruits are
dull-colored and larger on average than bird syndrome fruits, because
mammals do not rely heavily on visual cues for finding fruits, and can
eat fruits piecemeal. If, instead, phylogenetic inertia determines the
co-occurrence of fruit size and color, we will observe that specific
combinations of size and color evolved in a small number of ancestral
species. We performed a comparative analysis of fruit traits for 64
species of Ficus (Moraceae), based on a phylogeny we constructed using
nuclear ribosomal DNA. Using a concentrated changes test and assuming
fruit color is an independent variable, we found that small-sized fruits
evolve on branches with red and purple figs, as predicted by the
dispersal syndromes hypothesis. When using diameter as the independent
variable, results vary with the combination of algorithms used, which is
discussed in detail. A likelihood ratio test confirms the pattern found
with the concentrated changes test using color as the independent
variable. These results support the dispersal syndromes hypothesis.
","Lomascolo, Silvia B.
Speranza, Pablo
Kimball, Rebecca T.
","Lomascolo, SB
Speranza, P
Kimball, RT
","783
","[Lomascolo, SB; Kimball, RT] Univ Florida, Dept Zool, Gainesville, FL 32611 USA.
[Speranza, P] Univ Republica, Fac Agron, Dept Plant Biol, Montevideo 12900, Uruguay.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s00442-008-1023-0
","Article
","slomascolo@zoo.ufl.edu
","796
","NA
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,NA,NA,"JUL
",NA,NA,NA,NA,"J
",NA,"2008
","C-2290-2009",NA,NA,NA,"Lomascolo, SB (reprint author), Univ Florida, Dept Zool, POB 118525, Gainesville, FL 32611 USA
",NA,NA,"0029-8549
","OECOLOGIA
",NA,NA,"11
","Correlated evolution of fig size and color supports the dispersal
syndromes hypothesis
","WOS:000257465200006
","1.0
","156
",NA,"12
",29
"./data/WOS2011/uruguay.txt","It has been suggested that declines in breeding populations of
Swainson's hawks (Buteo swainsoni) in California, Oregon, and Nevada may
be due to differential mortality of hawks on their wintering grounds.
Although massive mortality incidents reported on the wintering grounds
partially support this suggestion, there are no data showing
differential use of wintering areas by breeding populations of
Swainson's hawks. We used stable-hydrogen isotope analysis of feathers
to determine whether large flocks of hawks wintering in Argentina
consisted of a mixture of individuals from across the North American
breeding range or consisted of individuals from discrete breeding
populations. We found that flocks of wintering Swainson's hawks
consisted of a mixture of individuals. The lack of connectivity between
populations of breeding and wintering hawks suggests that high wintering
mortality, either natural or human-induced, is unlikely to have direct
consequences on a single breeding area in North America. The demographic
effects of winter mortality should be 'diluted' across the entire
breeding range of Swainson's hawks.
","Sarasola, Jose Hernan
Negro, Juan Jose
Hobson, Keith A.
Bortolotti, Gary R.
Bildstein, Keith L.
","Sarasola, JH
Negro, JJ
Hobson, KA
Bortolotti, GR
Bildstein, KL
","686
","[Sarasola, JH; Negro, JJ] Estac Biol Donana, Dept Appl Biol, CSIC, E-41013 Seville, Spain.
[Hobson, KA] Environm Canada, Saskatoon, SK S7N 3H5, Canada.
[Bortolotti, GR] Univ Saskatchewan, Dept Biol, Saskatoon, SK S7N 5E2, Canada.
[Bildstein, KL] Hawk Mt Sanctuary, Kempton, PA 19529 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1472-4642.2008.00475.x
","Article
","sarasola@exactas.unlpam.edu.ar
","691
","NA
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,NA,NA,"JUL
",NA,NA,NA,NA,"J
",NA,"2008
",NA,NA,NA,NA,"Sarasola, JH (reprint author), FCEyN UNLPam, CECARA, Avda Uruguay 151, RA-6300 Santa Rosa, La Pampa, Argentina
",NA,NA,"1366-9516
","DIVERSITY AND DISTRIBUTIONS
",NA,NA,"4
","Can a 'wintering area effect' explain population status of Swainson's
hawks? A stable isotope approach
","WOS:000256613600013
","1.0
","14
",NA,"4
",30
